node_name,OntologyID,label
VH_M_small_intestine,UBERON:0013754,integumentary system layer
VH_M_ileum,UBERON:0013754,integumentary system layer
VH_M_ileum_terminal,UBERON:0013754,integumentary system layer
VH_M_jejunum,UBERON:0013754,integumentary system layer
VH_M_duodenum,UBERON:0013754,integumentary system layer
VH_M_duodenum_ascending,UBERON:0013754,integumentary system layer
VH_M_duodenum_descending,UBERON:0013754,integumentary system layer
VH_M_duodenum_horizonal,UBERON:0013754,integumentary system layer
VH_M_duodenum_superior,UBERON:0013754,integumentary system layer
VH_M_duodenal_ampulla,UBERON:0013754,integumentary system layer
VH_M_sphincter_of_hepatopancreatic_ampulla,UBERON:0013754,integumentary system layer
VH_M_papilla_of_santorini,UBERON:0013754,integumentary system layer
