node_name,OntologyID,label
VH_F_left_ureter,UBERON:0001223,left ureter
VH_F_kidney_calyx_L,UBERON:0006517,kidney calyx
VH_F_minor_calyx_L,UBERON:0001227,minor calyx
VH_F_minor_calyx_L_a,UBERON:0001227,minor calyx
VH_F_minor_calyx_L_b,UBERON:0001227,minor calyx
VH_F_minor_calyx_L_c,UBERON:0001227,minor calyx
VH_F_minor_calyx_L_d,UBERON:0001227,minor calyx
VH_F_minor_calyx_L_e,UBERON:0001227,minor calyx
VH_F_minor_calyx_L_f,UBERON:0001227,minor calyx
VH_F_minor_calyx_L_g,UBERON:0001227,minor calyx
VH_F_minor_calyx_L_h,UBERON:0001227,minor calyx
VH_F_minor_calyx_L_i,UBERON:0001227,minor calyx
VH_F_minor_calyx_L_j,UBERON:0001227,minor calyx
VH_F_major_calyx_L,UBERON:0001226,major calyx
VH_F_major_calyx_L_a,UBERON:0001226,major calyx
VH_F_major_calyx_L_b,UBERON:0001226,major calyx
VH_F_major_calyx_L_c,UBERON:0001226,major calyx
VH_F_major_calyx_L_d,UBERON:0001226,major calyx
VH_F_renal_pelvis_L,UBERON:0001224,renal pelvis
