node_name,OntologyID,label
VH_F_small_intestine,UBERON:0013754,integumentary system layer
VH_F_duodenum,UBERON:0013754,integumentary system layer
VH_F_duodenum_superior,UBERON:0013754,integumentary system layer
VH_F_duodenal_ampulla,UBERON:0013754,integumentary system layer
VH_F_duodenum_descending,UBERON:0013754,integumentary system layer
VH_F_sphincter_of_heptopancreatic_ampulla,UBERON:0013754,integumentary system layer
VH_F_duodenum_ascending,UBERON:0013754,integumentary system layer
VH_F_duodenum_horizontal,UBERON:0013754,integumentary system layer
VH_F_jejenum,UBERON:0013754,integumentary system layer
VH_F_ileum,UBERON:0013754,integumentary system layer
VH_F_ileum_terminal,UBERON:0013754,integumentary system layer
