node_name,OntologyID,label
VH_F_integumentary_system,UBERON:0013754,integumentary system layer
VH_F_skin,UBERON:0002097,skin of body
VH_F_mammary_gland_L,FMA:57991,Left mammary gland
VH_F_fat_L,FMA:73166,Interlobar adipose tissue of left mammary gland
VH_F_areolar_tubercles_L,UBERON:0011828,areolar tubercle
VH_F_nipple_L,UBERON:0013772,left nipple
VH_F_areola_L,FMA:223679,Left female areola
VH_F_mammary_lobes_L,UBERON:0018140,mammary lobe
VH_F_main_lactiferous_ducts_L,UBERON:0015134,main lactiferous duct
VH_F_main_lactiferous_sinuses_L,FMA:58088,Lactiferous sinus
VH_F_suspensory_ligaments_L,FMA:73119,Suspensory ligament of left breast
VH_F_mammary_gland_R,FMA:57987,Right mammary gland
VH_F_fat_R,FMA:73165,Interlobar adipose tissue of right mammary gland
VH_F_areolar_tubercles_R,UBERON:0011828,areolar tubercle
VH_F_nipple_R,UBERON:0013773,right nipple
VH_F_areola_R,FMA:223677,Right female areola
VH_F_main_lactiferous_sinuses_R,FMA:58088,Lactiferous sinus
VH_F_main_lactiferous_ducts_R,UBERON:0015134,main lactiferous duct
VH_F_mammary_lobes_R,UBERON:0018140,mammary lobe
VH_F_suspensory_ligaments_R,FMA:73118,Suspensory ligament of right breast
VH_F_nervous_system,UBERON:0001017,central nervous system
VH_F_eyes,UBERON:0000970,eye
VH_F_eye_L,UBERON:0004548,left eye
VH_F_palpebral_conjunctiva_of_left_lower_eyelid,FMA:223075,Palpebral conjunctiva of left lower eyelid
VH_F_palpebral_conjunctiva_of_left_upper_eyelid,FMA:223078,Palpebral conjunctiva of left upper eyelid
VH_F_bulbar_conjunctiva_L,FMA:59029,Left bulbar conjunctiva
VH_F_ora_serrata_of_retina_L,FMA:58602,Left ora serrata
VH_F_corneo_scleral_junction_L,FMA:58344,Left corneoscleral junction
VH_F_pupil_L,UBERON:0010223,left pupil
VH_F_cornea_L,FMA:58240,Left cornea
VH_F_ciliary_body_L,FMA:58297,Left ciliary body
VH_F_ciliary_muscle_L,FMA:49153,Left ciliary muscle
VH_F_trabecular_meshwork_L,UBERON:0005969,eye trabecular meshwork
VH_F_aqueous_humor_L,FMA:58821,Aqueous humor of left eyeball
VH_F_schlemms_canal_L,FMA:51875,Left scleral venous sinus
VH_F_optic_choroid_L,FMA:58300,Left choroid
VH_F_iris_L,FMA:58237,Left iris
VH_F_lens_L,FMA:58243,Left lens
VH_F_vitreous_humor_L,FMA:261238,Humor of left vitreous body
VH_F_suspensory_ligament_of_lens_L,FMA:58840,Suspensory ligament of left lens
VH_F_ciliary_processes_L,UBERON:0010427,ciliary processes
VH_F_retina_L,FMA:58303,Left retina
VH_F_fovea_L,FMA:58663,Left fovea centralis
VH_F_macula_lutea_L,FMA:58639,Left macula lutea
VH_F_optic_disc_L,FMA:58636,Left optic disc
VH_F_sclera_L,FMA:58272,Left sclera
VH_F_eye_R,UBERON:0004549,right eye
VH_F_sclera_R,FMA:58271,Right sclera
VH_F_iris_R,FMA:58236,Right iris
