node_name,OntologyID,label
VH_M,UBERON:0013754,integumentary system layer
VH_M_integumentary_system,UBERON:0013754,integumentary system layer
VH_M_skin,UBERON:0013754,integumentary system layer
VH_M_nervous_system,UBERON:0013754,integumentary system layer
VH_M_spinal_cord,UBERON:0013754,integumentary system layer
VH_M_C1_segment_of_cervical_spinal_cord,UBERON:0013754,integumentary system layer
VH_M_C2_segment_of_cervical_spinal_cord,UBERON:0013754,integumentary system layer
VH_M_C3_segment_of_cervical_spinal_cord,UBERON:0013754,integumentary system layer
VH_M_C4_segment_of_cervical_spinal_cord,UBERON:0013754,integumentary system layer
VH_M_C5_segment_of_cervical_spinal_cord,UBERON:0013754,integumentary system layer
VH_M_C6_segment_of_cervical_spinal_cord,UBERON:0013754,integumentary system layer
VH_M_C7_segment_of_cervical_spinal_cord,UBERON:0013754,integumentary system layer
VH_M_C8_segment_of_cervical_spinal_cord,UBERON:0013754,integumentary system layer
VH_M_first_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_second_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_third_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_fourth_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_fifth_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_sixth_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_seventh_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_eighth_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_ninth_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_tenth_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_eleventh_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_twelfth_thoracic_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_first_lumbar_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_second_lumbar_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_third_lumbar_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_fourth_lumbar_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_fifth_lumbar_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_first_sacral_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_second_sacral_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_third_sacral_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_fourth_sacral_spinal_cord_segment,UBERON:0013754,integumentary system layer
VH_M_fifth_sacral_spinal_cord_segment,UBERON:0013754,integumentary system layer
Allen_brain,UBERON:0013754,integumentary system layer
Allen_brain_Hemisphere_L,UBERON:0013754,integumentary system layer
Allen_olfactory_bulb_L,UBERON:0013754,integumentary system layer
Allen_anterior_olfactory_nucleus_L,UBERON:0013754,integumentary system layer
Allen_piriform_region_L,UBERON:0013754,integumentary system layer
Allen_frontal_agranular_insular_cortex_area_Fl_L,UBERON:0013754,integumentary system layer
Allen_temporal_agranular_insular_cortex_area_Tl_L,UBERON:0013754,integumentary system layer
Allen_head_of_caudate_L,UBERON:0013754,integumentary system layer
Allen_body_of_caudate_L,UBERON:0013754,integumentary system layer
Allen_tail_of_caudate_L,UBERON:0013754,integumentary system layer
Allen_putamen_L,UBERON:0013754,integumentary system layer
Allen_nucleus_accumbens_L,UBERON:0013754,integumentary system layer
Allen_external_segment_of_globus_pallidus_L,UBERON:0013754,integumentary system layer
Allen_internal_segment_of_globus_pallidus_L,UBERON:0013754,integumentary system layer
Allen_claustrum_L,UBERON:0013754,integumentary system layer
Allen_basal_forebrain_L,UBERON:0013754,integumentary system layer
Allen_septal_nuclei_L,UBERON:0013754,integumentary system layer
Allen_amygdaloid_complex_L,UBERON:0013754,integumentary system layer
Allen_anterior_amygdaloid_area_L,UBERON:0013754,integumentary system layer
Allen_central_nuclear_group_L,UBERON:0013754,integumentary system layer
Allen_lateral_nucleus_L,UBERON:0013754,integumentary system layer
Allen_basolateral_nucleus_basal_nucleus_L,UBERON:0013754,integumentary system layer
Allen_basomedial_nucleus_accessory_basal_nucleus_L,UBERON:0013754,integumentary system layer
Allen_anterior_cortical_nucleus_L,UBERON:0013754,integumentary system layer
Allen_posterior_cortical_nucleus_L,UBERON:0013754,integumentary system layer
Allen_medial_nucleus_L,UBERON:0013754,integumentary system layer
Allen_amygdalohippocampal_area_L,UBERON:0013754,integumentary system layer
Allen_bed_nucleus_of_stria_terminalis_L,UBERON:0013754,integumentary system layer
Allen_thalamus_L,UBERON:0013754,integumentary system layer
Allen_anterior_nuclear_complex_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_lateral_dorsal_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_mediodorsal_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_reuniens_nucleus_medioventral_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_lateral_posterior_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_pulvinar_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_ventral_anterior_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_ventral_lateral_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_ventral_posterior_lateral_nucleus_L,UBERON:0013754,integumentary system layer
Allen_ventral_posterior_medial_nucleus_L,UBERON:0013754,integumentary system layer
Allen_dorsal_lateral_geniculate_nucleus_L,UBERON:0013754,integumentary system layer
Allen_medial_geniculate_nuclei_L,UBERON:0013754,integumentary system layer
Allen_centromedian_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_parafascicular_nucleus_of_thalamus_L,UBERON:0013754,integumentary system layer
Allen_habenular_nuclei_L,UBERON:0013754,integumentary system layer
Allen_pineal_body_L,UBERON:0013754,integumentary system layer
Allen_zona_incerta_L,UBERON:0013754,integumentary system layer
Allen_supraoptic_region_of_HTH_L,UBERON:0013754,integumentary system layer
Allen_preoptic_region_of_HTH_L,UBERON:0013754,integumentary system layer
Allen_tuberal_region_of_HTH_L,UBERON:0013754,integumentary system layer
Allen_white_matter_of_forebrain_L,UBERON:0013754,integumentary system layer
Allen_anterior_commissure_L,UBERON:0013754,integumentary system layer
Allen_corpus_callosum_L,UBERON:0013754,integumentary system layer
Allen_fornix_L,UBERON:0013754,integumentary system layer
Allen_mammillothalamic_tract_L,UBERON:0013754,integumentary system layer
Allen_optic_tract_L,UBERON:0013754,integumentary system layer
Allen_anterior_horn_of_lateral_ventricle_L,UBERON:0013754,integumentary system layer
Allen_body_of_lateral_ventricle_L,UBERON:0013754,integumentary system layer
Allen_posterior_horn_of_lateral_ventricle_L,UBERON:0013754,integumentary system layer
Allen_inferior_horn_of_lateral_ventricle_L,UBERON:0013754,integumentary system layer
Allen_third_ventricle_L,UBERON:0013754,integumentary system layer
Allen_cerebellar_vermis_L,UBERON:0013754,integumentary system layer
Allen_cerebellar_deep_nuclei_L,UBERON:0013754,integumentary system layer
Allen_white_matter_of_hindbrain_L,UBERON:0013754,integumentary system layer
Allen_olfactory_tract_L,UBERON:0013754,integumentary system layer
Allen_primary_motor_cortex_L,UBERON:0013754,integumentary system layer
Allen_superior_frontal_gyrus_L,UBERON:0013754,integumentary system layer
Allen_middle_frontal_gyrus_L,UBERON:0013754,integumentary system layer
Allen_inferior_frontal_gyrus_triangular_part_L,UBERON:0013754,integumentary system layer
Allen_inferior_frontal_gyrus_opercular_part_L,UBERON:0013754,integumentary system layer
Allen_gyrus_rectus_straight_gyrus_L,UBERON:0013754,integumentary system layer
Allen_medial_orbital_gyrus_L,UBERON:0013754,integumentary system layer
Allen_anterior_intermediate_orbital_gyrus_L,UBERON:0013754,integumentary system layer
Allen_posterior_intermediate_orbital_gyrus_L,UBERON:0013754,integumentary system layer
Allen_lateral_orbital_gyrus_L,UBERON:0013754,integumentary system layer
Allen_paracentral_lobule_rostral_part_L,UBERON:0013754,integumentary system layer
Allen_frontal_operculum_L,UBERON:0013754,integumentary system layer
Allen_postcentral_gyrus_L,UBERON:0013754,integumentary system layer
Allen_supraparietal_lobule_L,UBERON:0013754,integumentary system layer
Allen_supramarginal_gyrus_L,UBERON:0013754,integumentary system layer
Allen_angular_gyrus_L,UBERON:0013754,integumentary system layer
Allen_precuneus_L,UBERON:0013754,integumentary system layer
Allen_paracentral_lobule_caudal_part_L,UBERON:0013754,integumentary system layer
Allen_superior_temporal_gyrus_L,UBERON:0013754,integumentary system layer
Allen_middle_temporal_gyrus_L,UBERON:0013754,integumentary system layer
Allen_inferior_temporal_gyrus_L,UBERON:0013754,integumentary system layer
Allen_occipitotemporal_fusiform_gyrus_temporal_part_L,UBERON:0013754,integumentary system layer
Allen_transverse_temporal_gyrus_Heschls_gyrus_L,UBERON:0013754,integumentary system layer
Allen_planum_temporale_L,UBERON:0013754,integumentary system layer
Allen_temporal_pole_L,UBERON:0013754,integumentary system layer
Allen_planum_polare_L,UBERON:0013754,integumentary system layer
Allen_occipital_pole_L,UBERON:0013754,integumentary system layer
Allen_cuneus_L,UBERON:0013754,integumentary system layer
Allen_lingual_gyrus_medial_occipitotemporal_gyrus_L,UBERON:0013754,integumentary system layer
