node_id,node_group,node_label,node_mapped_to,tissue_label,tissue_mapped_to,organ_label,organ_mapped_to
Glomerular_Mesangial_Cell_1,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_2,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_3,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_4,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_5,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_6,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_7,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_8,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_9,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_10,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_11,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_12,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_13,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_14,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_15,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Mesangial_Cell_16,Glomerular_Mesangial_Cell,glomerular mesangial cell,CL:1000742,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Macula_Densa_Epithelial_Cell_1,Macula_Densa_Epithelial_Cell,macula densa epithelial cell,CL:1000850,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Macula_Densa_Epithelial_Cell_2,Macula_Densa_Epithelial_Cell,macula densa epithelial cell,CL:1000850,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Macula_Densa_Epithelial_Cell_3,Macula_Densa_Epithelial_Cell,macula densa epithelial cell,CL:1000850,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Macula_Densa_Epithelial_Cell_4,Macula_Densa_Epithelial_Cell,macula densa epithelial cell,CL:1000850,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Macula_Densa_Epithelial_Cell_5,Macula_Densa_Epithelial_Cell,macula densa epithelial cell,CL:1000850,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Macula_Densa_Epithelial_Cell_6,Macula_Densa_Epithelial_Cell,macula densa epithelial cell,CL:1000850,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Macula_Densa_Epithelial_Cell_7,Macula_Densa_Epithelial_Cell,macula densa epithelial cell,CL:1000850,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_1,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_2,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_3,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_4,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_5,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_6,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_7,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_8,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_9,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_10,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_11,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_12,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_13,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_14,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_15,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_16,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_17,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_18,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_19,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_20,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_21,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_22,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_23,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_24,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_25,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_26,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Visceral_Epithelial_Cell_27,Glomerular_Visceral_Epithelial_Cell,glomerular visceral epithelial cell,CL:0000653,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_1,Epithelial_Cell_Proximal_Tubule,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_2,Epithelial_Cell_Proximal_Tubule,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_3,Epithelial_Cell_Proximal_Tubule,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_4,Epithelial_Cell_Proximal_Tubule,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_5,Epithelial_Cell_Proximal_Tubule,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_6,Epithelial_Cell_Proximal_Tubule,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_7,Epithelial_Cell_Proximal_Tubule,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Epithelial_Cell_Proximal_Tubule_8,Epithelial_Cell_Proximal_Tubule,epithelial cell of proximal tubule,CL:0002306,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_1,Glomerular_Capillary_Endothelial_Cell,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_2,Glomerular_Capillary_Endothelial_Cell,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_3,Glomerular_Capillary_Endothelial_Cell,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_4,Glomerular_Capillary_Endothelial_Cell,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_5,Glomerular_Capillary_Endothelial_Cell,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_6,Glomerular_Capillary_Endothelial_Cell,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_7,Glomerular_Capillary_Endothelial_Cell,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_8,Glomerular_Capillary_Endothelial_Cell,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_9,Glomerular_Capillary_Endothelial_Cell,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Glomerular_Capillary_Endothelial_Cell_10,Glomerular_Capillary_Endothelial_Cell,glomerular capillary endothelial cell,CL:1001005,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_1,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_2,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_3,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_4,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_5,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_6,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_7,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_8,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_9,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_10,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_11,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_12,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
Efferent_Arteriole_Endothelial_Cell_13,Efferent_Arteriole_Endothelial_Cell,efferent arteriole endothelial cell,CL:1001099,renal corpuscle,UBERON:0001229,Kidney,UBERON:0002113
