node_name,OntologyID,label
VH_F_blood_vasculature,UBERON:0002049,blood vasculature
VH_F_inferior_ophthalmic_vein_L,FMA:51251,Left inferior ophthalmic vein
VH_F_superior_ophthalmic_vein_L,FMA:51249,Left superior ophthalmic vein
VH_F_central_retinal_vein_L,FMA:51885,Left central retinal vein
VH_F_ophthalmic_vein_L,UBERON:0011191,ophthalmic vein
VH_F_superior_ophthalmic_vein_R,FMA:51248,Right superior ophthalmic vein
VH_F_ophthalmic_vein_R,UBERON:0011191,ophthalmic vein
VH_F_central_retinal_vein_R,FMA:51884,Right central retinal vein
VH_F_inferior_ophthalmic_vein_R,FMA:51250,Right inferior ophthalmic vein
VH_F_central_retinal_artery_R,FMA:49880,Right central retinal artery
VH_F_opthalmic_artery_R,UBERON:0001619,ophthalmic artery
VH_F_opthalmic_artery_L,UBERON:0001619,ophthalmic artery
VH_F_central_retinal_artery_L,FMA:49881,Left central retinal artery
VH_F_renal_artery,UBERON:0001184,renal artery
VH_F_right_renal_artery,UBERON:0001185,right renal artery
VH_F_left_renal_artery,UBERON:0001186,left renal artery
VH_F_renal_vein,UBERON:0001140,renal vein
VH_F_left_renal_vein,UBERON:0001142,left renal vein
VH_F_right_renal_vein,UBERON:0001141,right renal vein
VH_F_superior_mesenteric_vein,UBERON:0001138,superior mesenteric vein
VH_F_superior_rectal_vein,UBERON:0035040,superior rectal artery
VH_F_common_iliac_vein,UBERON:0001139,common iliac vein
VH_F_left_common_iliac_vein,FMA:21388,Left common iliac vein
VH_F_right_common_iliac_vein,FMA:21387,Right common iliac vein
VH_F_left_colic_vein,FMA:15394,Left colic vein
VH_F_right_colic_vein,FMA:15407,Right colic vein
VH_F_ileocolic_vein,UBERON:0001219,ileocolic vein
VH_F_middle_colic_vein,UBERON:0001218,middle colic vein
VH_F_inferior_rectal_vein,FMA:21242,Inferior rectal vein
VH_F_inferior_rectal_vein_L,FMA:21242,Inferior rectal vein
VH_F_inferior_rectal_vein_R,FMA:21242,Inferior rectal vein
VH_F_internal_iliac_vein,UBERON:0001317,internal iliac vein
VH_F_internal_iliac_vein_L,UBERON:0001317,internal iliac vein
VH_F_internal_iliac_vein_R,UBERON:0001317,internal iliac vein
VH_F_internal_pudendal_vein,UBERON:0018252,internal pudendal vein
VH_F_internal_pudendal_vein_L,UBERON:0018252,internal pudendal vein
VH_F_internal_pudendal_vein_R,UBERON:0018252,internal pudendal vein
VH_F_middle_rectal_vein,FMA:18893,Middle rectal vein
VH_F_middle_rectal_vein_L,FMA:18895,Left middle rectal vein
VH_F_middle_rectal_vein_R,FMA:18894,Right middle rectal vein
VH_F_sigmoid_vein,FMA:15395,sigmoid vein
VH_F_sigmoid_vein_a,FMA:15395,sigmoid vein
VH_F_sigmoid_vein_c,FMA:15395,sigmoid vein
VH_F_median_sacral_vein,UBERON:0006687,median sacral vein
VH_F_sigmoid_vein_b,FMA:15395,sigmoid vein
VH_F_inferior_pancreaticoduodenal_vein,FMA:0329299,Inferior pancreaticoduodenal vein
VH_F_inferior_mesenteric_vein,UBERON:0001182,superior mesenteric artery
VH_F_left_colic_artery,FMA:14826,Left colic artery
VH_F_right_colic_artery,FMA:14811,Right colic artery
VH_F_ileocolic_artery,UBERON:0035548,ileocolic artery
VH_F_middle_colic_artery,UBERON:0001196,middle colic artery
VH_F_celiac_trunk,FMA:14812,Celiac trunk
VH_F_superior_rectal_artery,UBERON:0035040,superior rectal artery
VH_F_superior_mesenteric_artery,UBERON:0001182,superior mesenteric artery
VH_F_inferior_mesenteric_artery,UBERON:0001183,inferior mesenteric artery
VH_F_marginal_artery_of_Drummond,FMA:14824,marginal colic artery
VH_F_sigmoid_artery,UBERON:0035180,sigmoid artery
VH_F_sigmoid_artery_c,UBERON:0035180,sigmoid artery
VH_F_sigmoid_artery_b,UBERON:0035180,sigmoid artery
VH_F_sigmoid_artery_a,UBERON:0035180,sigmoid artery
VH_F_splenic_artery,UBERON:0001194,splenic artery
VH_F_splenic_vein,UBERON:0003713,splenic vein
VH_F_cystic_artery,UBERON:0039222,cystic artery
VH_F_proper_hepatic_artery,FMA:14772,Hepatic artery proper
VH_F_right_hepatic_artery,FMA:14778,Right hepatic artery
VH_F_common_hepatic_artery,UBERON:0005436,common hepatic artery
VH_F_left_hepatic_artery,FMA:14779,Left hepatic artery
VH_F_hepatic_portal_vein,UBERON:0001639,hepatic portal vein
VH_F_middle_hepatic_vein,FMA:14340,Middle hepatic vein
VH_F_left_hepatic_vein,FMA:14339,Left hepatic vein
VH_F_right_hepatic_vein,FMA:14338,Right hepatic vein
VH_F_pulmonary_vein,UBERON:0002016,pulmonary vein
VH_F_pulmonary_vein_L_sup,FMA:49916,left superior pulmonary vein
VH_F_pulmonary_vein_R_inf,FMA:49913,left inferior pulmonary vein
VH_F_pulmonary_vein_R_sup,FMA:49914,right superior pulmonary vein
VH_F_pulmonary_vein_L_inf,FMA:49911,right inferior pulmonary vein
VH_F_cardiac_vein,UBERON:0004148,cardiac vein
VH_F_coronary_sinus,UBERON:0005438,coronary sinus
VH_F_great_cardiac_vein,UBERON:0006958,great vein of heart
VH_F_middle_cardiac_vein,UBERON:0009687,middle cardiac vein
VH_F_oblique_vein_of_left_atrium,FMA:4715,Oblique vein of left atrium
VH_F_left_marginal_vein,FMA:4708,left marginal vein
VH_F_posterior_vein_of_left_ventricle,FMA:4712,Posterior vein of left ventricle
VH_F_anterior_cardiac_vein,FMA:76767,Anterior cardiac vein
VH_F_small_cardiac_vein,UBERON:0035374,small cardiac vein
VH_F_vena_cava,UBERON:0004087,vena cava
VH_F_superior_vena_cava,FMA:4720,superior vena cava
VH_F_inferior_vena_cava,FMA:10951,inferior vena cava
VH_F_inferior_vena_cava_a,FMA:10951,inferior vena cava
VH_F_inferior_vena_cava_b,FMA:10951,inferior vena cava
VH_F_left_anterior_descending_artery,FMA:8636,Anterior descending branch of left pulmonary artery
VH_F_left_circumflex_artery,UBERON:0035422,circumflex branch of left coronary artery
VH_F_diagonal_branch_of_left_anterior_descending_artery,FMA:3860,Diagonal branch of anterior descending branch of left coronary artery
VH_F_left_coronary_artery,UBERON:0001626,left coronary artery
VH_F_left_marginal_branch,FMA:3902,Left marginal artery
VH_F_left_posterior_descending_branch_of_circumflex_branch_of_left_coronary_artery,FMA:322904,left posterior descending branch of circumflex branch of left coronary artery
VH_F_posterior_left_ventricular_branch,FMA:13905,Posterior ventricular branch of circumflex coronary artery
