node_name,OntologyID,label
VH_M_calyx_R,UBERON:0006517,kidney calyx
VH_M_major_calyx_R,UBERON:0001226,major calyx
VH_M_major_calyx_R_a,UBERON:0001226,major calyx
VH_M_major_calyx_R_b,UBERON:0001226,major calyx
VH_M_minor_calyx_R,UBERON:0001227,minor calyx
VH_M_minor_calyx_R_a,UBERON:0001227,minor calyx
VH_M_minor_calyx_R_b,UBERON:0001227,minor calyx
VH_M_minor_calyx_R_c,UBERON:0001227,minor calyx
VH_M_minor_calyx_R_d,UBERON:0001227,minor calyx
VH_M_minor_calyx_R_e,UBERON:0001227,minor calyx
VH_M_minor_calyx_R_f,UBERON:0001227,minor calyx
VH_M_minor_calyx_R_g,UBERON:0001227,minor calyx
VH_M_minor_calyx_R_h,UBERON:0001227,minor calyx
VH_M_minor_calyx_R_i,UBERON:0001227,minor calyx
VH_M_renal_pelvis_R,UBERON:0001224,renal pelvis
VH_M_ureter_R,UBERON:0001222,right ureter
