node_name,OntologyID,label
VH_F_larynx,UBERON:0013754,integumentary system layer
VH_F_laryngeal_cartilage,UBERON:0013754,integumentary system layer
VH_F_arytenoid_cartilage,UBERON:0013754,integumentary system layer
VH_F_arytenoid_cartilage_R,UBERON:0013754,integumentary system layer
VH_F_arytenoid_cartilage_L,UBERON:0013754,integumentary system layer
VH_F_epiglotic_cartilage,UBERON:0013754,integumentary system layer
VH_F_cricoid_cartilage,UBERON:0013754,integumentary system layer
VH_F_thyroid_cartilage,UBERON:0013754,integumentary system layer
VH_F_corniculate_cartilage,UBERON:0013754,integumentary system layer
VH_F_corniculate_cartilage_L,UBERON:0013754,integumentary system layer
VH_F_corniculate_cartilage_R,UBERON:0013754,integumentary system layer
